OUT ID	s01	s02	s03	s04	s05	s06	s07	s08	s09	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	sum1	sum2	phylum	class	order	family	genus	specie
OTU4570	1	0	4	1	0	6	4	0	1	0	4	0	2	1	0	0	6	0	5	1	0	0	1	2	2	18	0	1	1	2	1	0	19	0	0	1	1	2	1	5	3	0	6	1	1	0	0	1	1	2	1	2	127	39	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Sporocytophaga	 uncultured bacterium
OTU1762	0	0	2	0	1	0	1	1	3	1	0	30	3	0	1	2	1	0	2	1	1	0	3	1	0	0	3	1	1	7	0	0	2	0	3	0	0	2	5	1	2	1	1	1	2	0	17	1	2	2	0	0	128	40	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Pedobacter	 uncultured bacterium
OTU6467	4	1	0	0	0	7	0	3	0	1	2	0	0	2	1	1	4	0	4	1	2	1	2	5	3	6	1	6	1	0	1	3	4	0	0	3	5	1	0	1	4	9	3	2	1	4	1	0	0	2	4	5	128	40	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 NS11-12 marine group	 norank	 norank
OTU6233	3	0	1	1	2	2	5	3	0	1	2	6	2	1	2	0	3	0	1	3	7	2	3	2	1	1	1	1	0	2	11	3	1	2	1	2	1	2	3	5	0	3	2	1	1	3	0	1	1	3	0	5	128	40	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Pontibacter	 uncultured bacterium
OTU6480	3	0	1	0	0	1	1	1	3	0	0	0	0	1	1	1	2	2	1	0	0	2	5	0	1	2	4	0	3	21	2	2	2	2	1	0	1	0	2	16	5	0	4	0	7	0	2	1	3	1	0	0	129	40	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Flavihumibacter	 uncultured bacterium
OTU6433	5	1	0	1	1	2	8	1	1	0	3	3	2	0	4	1	1	0	4	1	3	1	1	0	2	5	1	2	1	2	6	1	0	1	0	0	12	2	3	0	0	1	2	2	1	2	0	2	3	4	5	4	129	40	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 uncultured	 uncultured bacterium
OTU7598	1	2	1	1	1	1	5	0	1	1	1	2	0	1	0	1	0	0	5	1	3	2	3	1	2	2	1	5	1	2	1	1	2	1	1	2	0	2	7	0	1	5	5	4	1	5	1	0	2	0	4	15	130	40	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 uncultured	 uncultured bacterium
OTU835	2	1	6	0	0	5	2	2	3	0	2	1	0	2	1	1	0	0	1	0	0	2	3	4	0	0	3	0	2	9	0	1	2	1	8	1	3	4	3	0	0	2	0	0	3	2	8	2	0	1	17	1	133	40	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Terrimonas	 uncultured bacterium
OTU5420	1	0	1	0	0	0	14	8	0	1	3	3	2	0	0	8	0	0	2	0	0	0	0	1	2	0	4	0	12	2	1	0	0	0	2	0	1	1	3	6	3	25	0	0	1	0	4	0	1	0	0	0	134	40	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium	Unclassified
OTU6511	0	0	1	1	2	0	7	4	1	0	1	4	4	2	2	1	0	3	7	4	4	0	3	3	2	7	0	3	3	1	8	4	2	1	1	2	0	1	3	0	1	4	1	3	1	2	0	1	1	4	0	2	134	40	 Bacteroidetes	 Cytophagia	 Cytophagales	 Flammeovirgaceae	 Candidatus Amoebophilus	Unclassified
OTU367	3	0	2	0	2	0	7	0	0	0	2	9	4	1	2	1	1	1	0	3	5	1	2	1	1	1	3	3	6	3	4	0	0	2	1	0	1	3	1	4	2	0	7	1	3	0	14	1	1	1	1	0	135	40	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Pedobacter	Unclassified
OTU2468	1	1	1	1	1	0	3	4	6	0	5	3	1	1	1	1	0	0	4	3	3	4	1	3	0	9	11	1	1	0	10	1	4	2	1	0	1	0	1	7	1	2	6	4	1	1	0	1	1	3	1	1	135	40	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Arcticibacter	 uncultured bacterium
OTU2448	0	0	36	0	0	0	0	0	0	0	46	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	20	0	0	0	5	0	0	0	0	1	0	135	40	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Cryomorphaceae	 Fluviicola	Unclassified
OTU5208	3	1	1	1	1	5	4	2	1	1	5	3	1	2	0	0	2	2	1	3	4	0	1	2	3	0	5	1	2	1	4	0	3	2	0	1	2	0	3	0	10	2	1	1	1	1	2	1	1	7	1	10	135	40	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Saprospiraceae	 uncultured	 uncultured bacterium
OTU8337	6	0	2	1	1	1	4	0	1	2	2	2	1	2	1	1	1	2	3	1	2	0	1	1	3	2	6	1	2	3	4	10	2	1	1	0	0	2	9	7	3	0	0	0	4	0	1	1	1	6	7	4	141	41	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Flavitalea	 uncultured bacterium
OTU7001	1	0	2	1	1	2	3	2	2	0	3	7	5	0	2	1	2	4	3	1	2	4	3	1	2	9	8	1	4	5	4	1	3	1	3	1	3	1	3	0	1	1	1	0	4	2	2	1	2	2	1	2	141	41	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Chryseolinea	 uncultured bacterium
OTU2131	6	0	0	0	0	4	8	1	2	0	1	1	4	1	0	0	0	0	2	3	1	11	2	5	2	2	2	1	1	1	8	0	2	2	2	2	2	2	5	0	1	3	10	8	1	0	1	3	2	1	1	2	141	41	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 uncultured	 uncultured bacterium
OTU989	0	0	10	0	0	0	1	0	0	0	17	1	2	0	0	1	2	1	0	3	2	0	1	0	2	10	0	1	1	2	1	2	2	0	0	0	0	4	0	2	2	0	0	0	0	6	2	1	4	1	3	32	142	41	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 env.OPS 17	 norank	 norank
OTU1064	1	0	1	1	0	5	1	2	1	1	2	1	0	1	2	1	2	2	2	3	0	5	4	0	2	1	7	1	7	2	4	1	1	3	2	1	1	1	1	13	3	11	7	5	7	2	2	1	3	2	0	0	144	41	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium	Unclassified
OTU3019	5	3	1	2	0	16	1	4	1	3	1	2	0	0	0	1	1	3	3	1	1	1	0	1	0	21	1	0	1	0	18	0	0	0	0	0	0	7	1	9	0	0	1	6	2	2	0	3	2	0	0	1	144	41	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Sphingobacterium	Unclassified
OTU4781	0	0	2	2	2	1	10	3	1	0	2	4	1	0	1	3	1	1	10	1	5	3	1	2	1	9	11	4	6	0	1	5	6	1	0	0	1	4	0	0	0	1	1	3	1	1	0	4	1	1	3	6	147	42	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 uncultured	 uncultured bacterium
OTU6235	0	1	1	1	0	1	6	0	1	1	1	2	2	0	2	1	10	1	6	1	2	0	4	2	1	3	4	4	3	1	3	4	0	0	0	2	1	4	1	4	4	16	3	8	1	6	1	0	2	3	1	4	147	42	 Bacteroidetes	 Cytophagia	 Cytophagales	 Flammeovirgaceae	 uncultured	 uncultured bacterium
OTU1387	4	0	2	2	0	3	1	8	0	1	2	7	1	4	2	1	2	1	1	1	1	7	0	2	3	1	2	1	0	1	5	2	2	1	1	0	9	4	1	0	2	4	0	1	6	1	3	3	3	3	6	5	148	42	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Parafilimonas	 uncultured bacterium
OTU3782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	119	0	10	148	42	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Taibaiella	 uncultured bacterium
OTU8112	2	0	2	2	2	2	4	1	8	0	3	5	5	0	0	1	2	3	6	1	1	2	0	0	2	4	8	1	2	0	11	2	2	3	1	0	0	4	5	11	1	1	1	4	2	2	0	3	0	1	0	1	149	42	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Flavitalea	Unclassified
OTU14	1	3	3	1	2	5	5	2	0	0	7	3	0	3	1	2	3	0	2	12	2	1	0	2	0	1	3	2	1	5	4	1	1	1	0	2	8	1	2	2	1	3	5	4	1	2	1	1	3	6	2	2	149	42	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 uncultured	 uncultured bacterium
OTU7369	3	0	12	0	0	2	2	0	5	0	5	4	0	1	1	1	7	0	11	1	0	14	8	0	0	0	1	0	2	2	1	1	1	2	1	0	0	3	2	3	0	1	2	1	11	0	4	3	8	1	1	1	151	42	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 uncultured	 uncultured Bacteroidetes bacterium
OTU4298	0	0	8	0	2	1	1	0	7	0	14	5	4	2	0	0	2	1	6	5	0	1	4	1	0	0	1	0	1	5	1	2	0	0	0	0	1	3	0	0	1	5	7	1	5	6	3	1	1	2	14	2	151	42	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Emticicia	 uncultured bacterium
OTU3293	0	4	2	1	0	0	11	5	0	0	3	4	1	0	0	3	2	1	1	1	2	25	0	1	0	1	3	0	3	1	4	0	2	0	0	2	2	11	2	2	1	0	15	0	1	2	2	1	1	4	2	0	151	42	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Mucilaginibacter	Unclassified
OTU6017	4	1	3	0	0	1	10	3	0	0	3	3	0	0	0	2	0	2	3	1	5	0	3	5	0	41	1	0	1	2	7	2	4	0	0	0	0	10	2	2	1	0	2	0	0	2	0	0	1	4	1	2	153	42	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Chryseolinea	 uncultured bacterium
OTU7062	1	0	2	0	3	1	5	2	0	0	2	5	3	2	2	0	4	1	10	2	6	2	4	1	0	4	7	6	5	4	1	5	1	0	4	0	2	4	3	0	1	2	3	5	4	3	6	1	1	4	1	2	158	42	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 uncultured	 uncultured bacterium
OTU3507	0	1	1	4	3	1	5	0	0	0	1	0	3	5	0	0	2	5	6	4	2	5	0	0	0	10	4	7	1	2	0	5	5	0	2	0	4	8	3	0	0	10	7	3	0	13	2	2	5	0	0	1	159	42	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 env.OPS 17	 norank	 norank
OTU2508	3	2	0	2	0	1	13	3	1	0	6	2	1	2	1	2	3	5	9	1	4	1	0	2	0	2	4	2	2	1	5	0	3	0	1	1	0	6	8	1	0	2	2	2	1	3	1	1	4	3	4	5	159	42	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Sporocytophaga	 uncultured bacterium
OTU2147	0	0	1	2	1	1	0	0	1	3	0	0	0	0	0	1	0	1	0	1	5	4	0	0	2	3	4	1	1	6	1	1	1	2	1	0	0	1	13	14	1	10	0	0	35	1	0	1	3	0	1	4	160	42	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 uncultured	 uncultured bacterium
OTU7454	5	1	6	2	2	1	9	0	1	0	4	4	6	1	0	1	1	5	3	3	1	3	0	1	2	1	1	1	3	2	3	4	0	3	2	0	9	4	1	1	2	1	6	1	1	1	2	1	1	16	2	4	160	42	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Parafilimonas	 uncultured bacterium
OTU2499	3	0	2	3	0	2	1	9	0	1	2	5	0	2	1	1	4	3	0	1	3	1	0	2	2	5	2	1	3	2	7	2	1	2	0	3	5	0	3	1	1	4	7	0	0	2	3	0	10	3	10	6	161	42	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 uncultured	 uncultured bacterium
OTU5068	2	0	6	4	2	0	5	0	0	0	8	5	1	1	2	5	2	9	10	3	1	4	2	2	0	4	3	1	7	0	2	0	0	0	0	1	1	5	4	3	1	3	1	2	3	0	2	2	1	4	6	6	163	43	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 uncultured	 uncultured Bacteroidetes bacterium
OTU610	1	0	1	0	1	0	0	9	3	0	2	6	0	1	5	4	1	5	1	2	5	0	0	0	0	19	33	3	1	2	3	0	2	2	0	1	1	3	1	0	0	0	2	1	7	0	0	2	12	1	0	0	165	43	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Olivibacter	 Olivibacter soli
OTU54	2	1	3	3	1	2	1	5	1	0	4	18	1	1	1	0	5	6	8	2	2	2	6	0	1	4	4	22	1	6	1	4	1	0	0	1	3	0	1	3	1	0	6	1	1	2	2	1	1	2	1	2	166	43	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Ferruginibacter	 uncultured bacterium
OTU5259	0	0	0	1	0	19	1	1	3	1	0	7	0	0	2	1	7	5	3	3	1	1	2	1	0	6	2	0	1	14	0	6	2	0	0	3	1	1	3	0	6	3	6	1	9	0	1	0	0	4	1	15	168	43	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Saprospiraceae	 Phaeodactylibacter	 uncultured Saprospiraceae bacterium
OTU1801	3	1	1	2	2	5	4	2	1	0	0	10	4	1	1	3	3	7	2	5	2	10	0	5	1	0	1	3	4	2	12	3	2	4	2	1	0	1	4	4	1	8	3	1	0	5	0	1	2	1	2	1	168	43	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Flavisolibacter	 uncultured bacterium
OTU1510	2	0	14	1	0	4	4	0	0	0	9	1	3	0	1	1	5	0	12	0	2	8	4	1	1	0	4	1	1	0	0	0	1	2	1	3	4	3	3	0	3	1	1	4	1	12	11	1	12	1	3	0	168	43	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Saprospiraceae	 uncultured	 uncultured bacterium
OTU7046	0	0	0	2	0	4	1	1	9	0	2	22	0	0	2	1	4	0	1	1	1	4	4	1	0	5	6	2	1	6	0	5	2	0	2	1	0	7	3	13	1	0	11	0	10	0	2	0	0	8	0	1	172	43	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 uncultured	 uncultured bacterium
OTU6314	1	2	4	2	1	0	2	2	3	0	3	4	0	1	1	0	4	5	6	4	2	5	2	2	0	2	2	2	3	2	7	5	2	0	0	1	4	7	2	2	3	3	2	6	3	2	3	1	4	15	2	6	173	43	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Adhaeribacter	 uncultured bacterium
OTU8346	0	1	2	3	0	1	2	2	1	1	1	1	4	2	1	1	1	3	2	4	2	8	2	1	2	4	2	0	1	1	4	5	3	2	1	0	3	0	5	34	4	0	1	0	5	4	0	7	7	1	4	5	177	43	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 uncultured	 uncultured bacterium
OTU179	4	0	2	2	0	0	6	4	0	1	2	1	2	0	0	3	0	2	4	3	2	4	1	1	1	3	2	1	6	2	4	0	2	0	1	1	1	1	1	23	3	1	4	6	17	2	1	3	4	13	1	4	178	43	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 KD3-93	 norank	 norank
OTU4463	1	0	3	2	2	1	7	0	1	0	4	4	1	3	2	1	13	2	6	4	0	1	0	1	0	12	4	9	1	2	4	2	4	1	0	0	4	0	5	0	1	6	5	1	0	4	0	5	2	7	1	12	180	44	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 uncultured	 uncultured bacterium
OTU4815	1	0	2	1	2	3	0	3	1	0	2	3	0	0	11	1	1	5	10	1	0	14	4	1	0	4	3	2	0	0	2	1	1	2	3	0	1	1	2	11	2	2	3	6	35	0	2	2	1	0	1	1	181	44	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 uncultured	Unclassified
OTU3149	2	0	2	0	3	4	6	5	1	0	2	3	4	5	2	5	1	4	6	2	4	4	2	3	3	10	6	0	1	1	6	5	5	0	0	1	4	4	6	0	2	4	2	7	4	1	1	2	4	4	3	1	181	44	 Bacteroidetes	 Cytophagia	 Cytophagales	 Flammeovirgaceae	 Candidatus Amoebophilus	 uncultured bacterium
OTU2365	1	0	6	0	0	0	4	0	32	0	1	3	1	1	1	0	2	0	4	2	9	1	10	0	0	1	11	1	4	6	4	1	2	1	1	1	1	1	0	8	0	0	12	0	6	0	0	0	5	2	0	0	182	44	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Ohtaekwangia	 uncultured bacterium
OTU6656	4	0	3	6	0	4	4	2	6	1	8	5	1	0	2	0	2	3	7	7	2	3	2	1	2	9	4	0	3	5	2	4	5	1	1	0	0	3	1	3	3	1	6	9	7	2	0	1	5	3	2	0	186	44	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 NS11-12 marine group	 norank	 norank
OTU1425	3	0	2	2	2	3	9	0	3	0	5	10	5	4	0	1	2	4	6	8	1	1	1	2	2	5	1	1	2	2	6	2	7	1	0	0	4	0	1	1	2	1	2	4	1	6	2	1	4	9	7	7	187	44	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 PHOS-HE51	 norank	 norank
OTU2844	2	1	27	0	0	1	3	0	1	0	41	2	5	0	0	1	4	1	2	3	2	2	3	1	1	0	0	1	2	0	7	2	1	1	0	0	2	6	1	0	0	3	3	2	1	2	2	0	0	8	3	5	187	44	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 uncultured	 uncultured bacterium
OTU4704	0	0	1	4	1	0	0	0	0	1	7	4	0	1	0	0	6	5	0	0	0	0	1	0	0	12	0	7	1	3	0	0	2	1	0	2	0	1	1	0	7	1	2	0	1	3	21	0	12	29	16	3	189	44	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Cryomorphaceae	 Fluviicola	 uncultured bacterium
OTU6473	0	0	7	1	3	14	9	0	0	0	8	5	3	2	3	6	1	0	21	2	0	7	7	7	1	1	3	7	0	1	0	8	1	0	0	3	4	5	1	0	1	0	0	0	4	2	6	0	1	3	1	2	190	44	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Cryomorphaceae	 Owenweeksia	 uncultured deep-sea bacterium
OTU1662	1	0	2	2	0	0	5	3	0	0	4	4	3	2	0	1	4	0	7	2	0	3	0	2	1	4	16	6	5	2	6	3	3	1	0	0	4	6	7	2	3	6	3	4	1	2	1	2	4	15	9	2	191	44	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 uncultured	 uncultured Bacteroidetes bacterium
OTU6770	0	0	16	0	0	0	1	0	10	1	16	4	0	0	0	3	2	0	29	1	1	21	7	8	2	0	1	1	1	8	0	0	3	2	0	0	6	0	0	4	0	0	1	0	4	4	3	1	2	2	0	0	191	44	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Saprospiraceae	 uncultured	 uncultured bacterium
OTU5375	1	0	21	1	0	1	1	1	0	0	18	8	0	1	1	1	7	0	7	1	0	13	12	5	0	0	0	7	0	2	1	1	1	2	0	1	13	0	1	2	1	0	2	1	1	9	8	1	7	3	2	0	192	45	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Saprospiraceae	 uncultured	 uncultured bacterium
OTU8715	0	0	1	2	2	2	2	3	2	0	0	7	1	3	0	0	2	2	5	2	5	0	6	5	4	2	41	2	10	4	5	2	1	1	0	0	1	0	3	6	1	1	6	3	4	2	8	3	3	1	3	0	196	45	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Pedobacter	 uncultured bacterium
OTU7984	5	0	1	1	0	2	0	5	7	0	0	0	0	1	0	1	11	1	1	3	9	0	2	0	0	5	24	1	2	9	5	7	4	2	2	0	0	1	0	20	6	0	8	3	7	0	1	0	1	12	0	1	197	45	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Taibaiella	 uncultured bacterium
OTU7993	2	0	4	2	0	2	0	1	3	1	4	3	0	0	0	0	2	1	2	1	0	1	5	1	1	9	6	2	6	7	6	2	2	1	0	5	2	1	3	10	7	5	2	1	8	6	5	0	2	6	1	29	198	45	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 uncultured	 uncultured bacterium
OTU5852	1	0	3	2	2	5	6	0	1	1	6	8	3	0	0	0	5	2	4	3	1	2	3	3	1	3	4	6	5	1	10	6	0	0	1	0	6	3	1	19	0	4	8	6	1	2	0	0	4	7	3	10	199	45	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Adhaeribacter	 uncultured soil bacterium
OTU6429	2	1	3	0	2	4	7	3	1	0	4	10	3	0	2	0	3	0	3	6	5	1	3	0	1	7	1	9	8	1	7	0	2	0	2	1	2	3	5	32	2	1	2	0	1	2	2	2	2	7	2	3	199	45	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Pedobacter	Unclassified
OTU2701	2	0	4	2	1	3	4	0	1	1	5	5	3	2	2	1	8	4	5	2	5	4	4	3	2	4	9	4	4	2	10	5	1	5	1	1	3	8	3	2	0	1	4	0	2	3	1	0	1	20	1	5	201	45	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Pontibacter	 uncultured bacterium
OTU8016	9	0	17	0	0	2	1	0	8	0	2	1	0	2	1	0	2	1	8	0	12	5	3	1	0	0	13	2	3	15	1	1	5	0	5	2	0	9	1	17	4	2	4	0	1	2	4	0	4	6	0	0	202	45	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 uncultured	 uncultured bacterium
OTU7658	9	1	2	2	1	1	6	2	1	0	5	3	5	1	1	3	4	5	10	2	2	11	3	2	1	4	0	0	2	4	20	4	2	1	4	1	2	6	3	5	1	5	1	4	7	1	1	1	4	1	2	2	202	45	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 uncultured	Unclassified
OTU6531	5	2	2	2	3	2	4	2	1	1	4	4	5	1	2	0	2	7	4	5	2	6	1	8	3	3	6	7	6	0	13	1	1	3	3	0	2	7	5	2	3	2	2	2	4	1	5	3	3	2	1	3	204	45	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Flavisolibacter	 uncultured bacterium
OTU3460	1	0	6	1	3	1	11	1	16	0	4	3	3	6	1	1	4	0	8	3	6	2	3	0	3	0	7	1	0	3	2	2	5	7	2	1	1	2	3	2	1	2	2	1	1	2	8	0	0	12	4	10	204	45	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 uncultured	Unclassified
OTU1204	2	1	6	3	1	1	3	2	0	1	4	4	4	2	2	4	2	5	6	2	2	7	3	6	2	3	5	2	5	2	7	3	0	5	1	3	5	1	5	1	2	4	7	6	5	4	2	2	10	4	1	5	205	45	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Flavisolibacter	 uncultured bacterium
OTU406	28	1	0	3	0	2	16	3	0	0	2	2	4	0	0	3	0	2	2	5	31	2	6	1	2	0	3	0	3	4	25	1	0	3	1	0	1	5	0	0	1	0	0	0	0	1	0	1	3	2	0	0	208	45	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Taibaiella	 uncultured bacterium
OTU1731	3	3	5	2	1	3	6	1	0	0	3	7	3	2	0	1	6	2	2	2	2	1	1	2	1	19	13	6	3	23	3	3	2	3	3	0	2	4	7	1	1	1	7	0	1	2	0	0	3	7	4	3	208	45	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Ohtaekwangia	 uncultured bacterium
OTU2089	9	4	4	1	3	1	4	9	0	1	7	19	3	2	2	1	7	3	3	1	2	6	1	3	3	6	0	1	1	1	8	3	5	2	1	1	2	4	2	3	2	6	3	0	6	1	3	2	5	3	4	5	210	45	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 uncultured	 uncultured bacterium
OTU112	2	0	3	2	1	8	5	0	2	1	14	2	4	2	0	0	2	2	5	2	1	1	3	4	7	4	5	4	2	4	8	3	6	0	3	0	2	3	4	0	4	1	1	3	0	2	2	2	3	15	5	18	212	45	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Saprospiraceae	 uncultured	Unclassified
OTU3343	0	1	5	0	1	4	5	1	0	1	4	11	0	3	1	0	10	0	2	2	1	0	3	2	1	7	0	4	1	2	3	1	0	0	0	3	5	5	3	0	2	33	3	0	1	12	2	4	1	10	11	10	213	45	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 uncultured	Unclassified
OTU307	5	1	0	3	0	1	2	7	0	8	0	13	0	0	0	0	0	0	8	5	0	2	2	1	0	25	0	1	1	11	5	0	2	0	4	0	1	12	0	8	1	0	0	2	1	0	0	1	26	4	13	7	218	45	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Niabella	 uncultured bacterium
OTU7786	8	3	3	4	0	5	1	6	3	2	7	13	3	2	2	1	3	1	5	1	1	6	4	5	2	4	4	1	2	6	15	6	0	3	1	0	1	3	3	4	0	7	5	1	4	2	2	2	7	2	6	6	223	46	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Flavisolibacter	 uncultured bacterium
OTU1668	1	0	7	0	0	0	1	1	0	0	26	0	0	0	0	4	2	0	0	3	0	3	3	0	0	0	1	0	0	0	6	0	0	4	1	1	5	0	0	0	1	2	0	0	1	3	1	0	72	1	19	4	224	46	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 Lacibacter	Unclassified
OTU2154	2	1	3	2	0	0	0	10	9	1	3	9	0	0	0	0	4	0	0	0	7	2	7	0	0	0	54	1	3	10	1	3	5	0	1	0	1	0	1	12	13	0	7	0	12	1	2	0	1	7	0	0	226	46	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 uncultured bacterium
OTU5331	4	1	1	2	1	3	5	6	0	0	0	0	1	1	5	2	0	5	3	1	5	8	3	1	1	9	12	5	6	1	2	28	9	1	1	3	14	4	2	1	2	16	8	0	1	6	2	2	1	0	0	5	227	46	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 uncultured	 uncultured bacterium
OTU5207	3	0	7	5	2	2	7	1	4	0	5	4	2	0	1	4	9	3	4	3	1	5	1	2	0	6	6	4	5	4	5	2	5	3	3	3	5	6	2	4	1	0	7	5	5	3	3	0	15	4	4	5	230	46	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Chitinophagaceae	 uncultured	 uncultured bacterium
